t,x,y,z
1.3163220174451868,1.7327036536109668,2.6326440348903737,0.27484149707769
1.3171815881447662,1.7349673361475684,2.6343631762895323,0.27549429339684434
1.3180411588443455,1.7372324964077452,2.636082317688691,0.2761466638509523
1.3189007295439248,1.739499134391497,2.6378014590878496,0.27679860899529535
1.319760300243504,1.7417672500988242,2.639520600487008,0.2774501293840695
1.3206198709430834,1.7440368435297262,2.641239741886167,0.2781012255703882
1.3214794416426627,1.7463079146842038,2.6429588832853255,0.2787518981062852
1.322339012342242,1.7485804635622562,2.644678024684484,0.2794021475427176
1.3231985830418214,1.7508544901638838,2.6463971660836427,0.28005197442956814
1.3240581537414007,1.7531299944890866,2.6481163074828014,0.2807013793156484
1.32491772444098,1.7554069765378646,2.64983544888196,0.2813503627487015
1.3257772951405593,1.7576854363102177,2.6515545902811186,0.28199892527540465
1.3266368658401386,1.759965373806146,2.6532737316802772,0.2826470674413723
1.327496436539718,1.7622467890256495,2.654992873079436,0.28329478979115846
1.3283560072392973,1.764529681968728,2.6567120144785945,0.2839420928682599
1.3292155779388766,1.7668140526353817,2.658431155877753,0.28458897721511844
1.3300751486384559,1.7690999010256105,2.6601502972769118,0.28523544337312406
1.3309347193380352,1.7713872271394144,2.6618694386760704,0.2858814918826173
1.3317942900376145,1.7736760309767936,2.663588580075229,0.28652712328289226
1.3326538607371938,1.775966312537748,2.6653077214743877,0.287172338112199
1.3335134314367731,1.7782580718222776,2.6670268628735463,0.28781713690774646
1.3343730021363525,1.7805513088303822,2.668746004272705,0.2884615202057052
1.3352325728359318,1.7828460235620618,2.6704651456718635,0.28910548854120977
1.336092143535511,1.7851422160173167,2.672184287071022,0.28974904244836164
1.3369517142350904,1.787439886196147,2.673903428470181,0.29039218246023174
1.3378112849346697,1.789739034098552,2.6756225698693394,0.29103490910886315
